Customer,CustomerNo,Description,Quantity,Unit Price
CTGlobal,25188462,Azure Monitor - Azure Monitor - Emails - new ,8.00,0.00
CTGlobal,25188462,Azure Repos and Boards (Basic) - Azure Repos and ,1.00,38.22
CTGlobal,25188462,Azure Pipelines - Azure Pipelines - ,3.00,764.35
CTGlobal,25188462,Tables - Tables - LRS - new ,0.00,0.00
CTGlobal,25188462,Rtn Preference: MGN - Rtn Preference: MGN - new ,199.49,110.55
CTGlobal,25188462,Azure App Service Premium v2 Plan - Azure App ,1488.00,7582.36
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0.00,0.00
CTGlobal,25188462,Process Automation - Process Automation - Basic - ,76.87,0.00
CTGlobal,25188462,Files - Files - LRS - new ,5.00,1.91
CTGlobal,25188462,Queues - Queues - LRS - new ,0.00,0.00
CTGlobal,25188462,Logic Apps - Logic Apps - Consumption - new ,10.00,0.00
CTGlobal,25188462,SQL Database Single Standard - SQL Database Single ,62.00,955.69
CTGlobal,25188462,Standard HDD Managed Disks - Standard HDD Managed ,1.00,37.50
CTGlobal,25188462,Standard HDD Managed Disks - Standard HDD Managed ,1.00,9.78
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,25.32,3.16
CTGlobal,25188462,Azure Monitor - Azure Monitor - Alerts - new ,10.00,0.00
CTGlobal,25188462,SQL Database Single Standard - SQL Database Single ,92.92,286.39
CTGlobal,25188462,Tables - Tables - LRS - new ,207.22,59.40
CTGlobal,25188462,Traffic Manager - Traffic Manager - Azure Endpoint ,2.00,4.59
CTGlobal,25188462,Standard HDD Managed Disks - Standard HDD Managed ,1.00,260.88
CTGlobal,25188462,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.00,0.00
CTGlobal,25188462,Azure App Service Free Plan - Azure App Service ,10.00,0.00
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.03,0.00
CTGlobal,25188462,SQL Database Single Standard - SQL Database Single ,30.96,954.15
CTGlobal,25188462,Traffic Manager - Traffic Manager - Traffic View - ,0.06,0.83
CTGlobal,25188462,Key Vault - Key Vault - Premium - new ,0.02,0.00
CTGlobal,25188462,SignalR - SignalR - new ,93.00,953.72
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0.00,0.00
CTGlobal,25188462,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0.52,0.00
CTGlobal,25188462,Azure App Service Shared Plan - Azure App Service ,733.00,60.70
CTGlobal,25188462,Tables - Tables - GRS - new ,0.90,0.00
CTGlobal,25188462,SignalR - SignalR - new ,62.00,0.00
CTGlobal,25188462,Traffic Manager - Traffic Manager - Azure Endpoint ,0.07,0.24
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.00,0.00
CTGlobal,25188462,Microsoft Defender for SQL - Microsoft Defender ,1.00,95.54
CTGlobal,25188462,Log Analytics - Log Analytics - Pay-as-you-go - EU ,5.00,0.00
CTGlobal,25188462,Azure Monitor - Azure Monitor - Alerts - new ,8.10,5.16
CTGlobal,25188462,Logic Apps - Logic Apps - Consumption - new ,0.31,0.24
CTGlobal,25188462,Tables - Tables - RA-GRS - new ,0.01,0.00
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0.00,0.00
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.00,0.00
CTGlobal,25188462,Storage - Bandwidth - Storage - Bandwidth - ,0.05,0.00
CTGlobal,25188462,Logic Apps - Logic Apps - Consumption - new ,44170.00,35.17
CTGlobal,25188462,Azure App Service Standard Plan - Azure App ,2219.00,1413.41
CTGlobal,25188462,Log Analytics - Log Analytics - Pay-as-you-go - EU ,28.30,539.07
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,0.04,0.01
CTGlobal,25188462,Rtn Preference: MGN - Rtn Preference: MGN - new ,100.00,0.00
CTGlobal,25188462,General Block Blob - General Block Blob - LRS - ,22.42,0.05
CTGlobal,25188462,Azure App Service Free Plan - Azure App Service ,21.92,0.00
CTGlobal,25188462,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.07,0.00
CTGlobal,25188462,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.00,0.00
CTGlobal,25188462,Tables - Tables - LRS - new ,2.73,0.01
CTGlobal,25188462,SQL Database - LTR Backup Storage - SQL Database - ,61.55,23.33
