Customer,CustomerId,CustomerNo,Description,Quantity,Unit Price
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Microsoft Defender for Office 365 (Plan 1) - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,157.00,2198.00
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Exchange Online (Plan 1) - Exchange Online (Plan 1) - cycleCharge  9/10/2024 12:00:00 AM - 10/9/2024 12:00:00 AM  G061650772   ,19.00,530.10
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Microsoft 365 F3 - Microsoft 365 F3 - cycleCharge 9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,1.00,55.90
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Microsoft Teams Phone Resource Account - Microsoft Teams Phone Resource Account - cycleCharge  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,50.00,0.00
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Power BI Premium Per User - Power BI Premium Per User - cycleCharge  9/12/2024 12:00:00 AM - 10/11/2024 12:00:00 AM  G061650772   ,2.00,279.40
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - renew  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,51.00,3420.83
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Visio Plan 2 - Visio Plan 2 - renew 9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,6.00,754.58
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Power Automate Premium - Power Automate Premium - cycleCharge  9/12/2024 12:00:00 AM - 10/11/2024 12:00:00 AM  G061650772   ,1.00,98.25
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Exchange Online (Plan 1) - Exchange Online (Plan 1) - addQuantity  9/18/2024 12:00:00 AM - 10/9/2024 12:00:00 AM  G061650772   ,20.00,409.25
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Power BI Pro - Power BI Pro - cycleCharge 9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,9.00,629.10
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Microsoft 365 E3 - Microsoft 365 E3 - cycleCharge 9/12/2024 12:00:00 AM - 10/11/2024 12:00:00 AM  G061650772   ,148.00,41602.80
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Microsoft Defender for Cloud Apps - Microsoft Defender for Cloud Apps - renew  9/4/2024 12:00:00 AM - 10/3/2024 12:00:00 AM  G061650772   ,1.00,29.28
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Power Apps Premium - Power Apps Premium - cycleCharge  9/12/2024 12:00:00 AM - 10/11/2024 12:00:00 AM  G061650772   ,1.00,130.98
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Exchange Online (Plan 1) - Exchange Online (Plan 1) - addQuantity  9/18/2024 1:05:59 PM - 10/9/2024 12:00:00 AM  G061650772   ,19.00,-388.79
Norli Liv og Pension Livsforsikring A/S,de34bd08-db28-470e-87de-c5a5a40f06e8,64145711,Microsoft Teams Rooms Pro - Microsoft Teams Rooms Pro - cycleCharge  9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,5.00,1397.00
