Customer,CustomerNo,Description,Quantity,Unit Price
SBC-Teams GoWingu,99999006,Virtual Machines DSv2 Series - Reserved VM ,4.00,2190.94
SBC-Teams GoWingu,99999006,Standard Page Blob - Standard Page Blob - LRS - ,0.04,0.01
SBC-Teams GoWingu,99999006,VPN Gateway - VPN Gateway - Basic - new ,744.00,159.44
SBC-Teams GoWingu,99999006,Standard SSD Managed Disks - Standard SSD Managed ,1125.64,13.40
SBC-Teams GoWingu,99999006,General Block Blob - General Block Blob - LRS - ,0.00,0.00
SBC-Teams GoWingu,99999006,Bandwidth Inter-Region - Bandwidth Inter-Region - ,5.00,0.00
SBC-Teams GoWingu,99999006,Azure Active Directory Domain Services - Azure ,743.79,664.16
SBC-Teams GoWingu,99999006,Load Balancer - Load Balancer - new ,1486.00,221.15
SBC-Teams GoWingu,99999006,Load Balancer - Load Balancer - new ,8173.00,486.53
SBC-Teams GoWingu,99999006,Virtual Network Peering - Virtual Network Peering ,659.45,39.26
SBC-Teams GoWingu,99999006,Backup - Backup - Azure VM - EU West - new ,0.50,29.76
SBC-Teams GoWingu,99999006,IP Addresses - IP Addresses - Standard IPv4 - new ,10416.00,310.03
SBC-Teams GoWingu,99999006,Tables - Tables - LRS - new ,0.03,0.01
SBC-Teams GoWingu,99999006,Files - Files - LRS - new ,0.08,0.00
SBC-Teams GoWingu,99999006,Standard HDD Managed Disks - Standard HDD Managed ,7.14,2.12
SBC-Teams GoWingu,99999006,Standard SSD Managed Disks - Standard SSD Managed ,1.00,28.57
SBC-Teams GoWingu,99999006,Backup - Backup - Standard - EU West - new ,4.09,1.09
SBC-Teams GoWingu,99999006,Azure App Service Free Plan - Azure App Service ,2.00,0.00
SBC-Teams GoWingu,99999006,Standard HDD Managed Disks - Standard HDD Managed ,6.00,54.86
SBC-Teams GoWingu,99999006,Virtual Network Peering - Virtual Network Peering ,638.08,37.98
SBC-Teams GoWingu,99999006,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.08,0.00
SBC-Teams GoWingu,99999006,Tables - Tables - LRS - new ,3.17,0.01
SBC-Teams GoWingu,99999006,General Block Blob - General Block Blob - LRS - ,0.01,0.00
SBC-Teams GoWingu,99999006,Bandwidth Inter-Region - Bandwidth Inter-Region - ,3.22,0.96
SBC-Teams GoWingu,99999006,General Block Blob - General Block Blob - LRS - ,1.35,0.00
SBC-Teams GoWingu,99999006,Premium SSD Managed Disks - Premium SSD Managed ,3.00,103.70
SBC-Teams GoWingu,99999006,Files - Files - LRS - new ,0.02,0.00
SBC-Teams GoWingu,99999006,Bandwidth Inter-Region - Bandwidth Inter-Region - ,38.05,4.53
SBC-Teams GoWingu,99999006,Standard SSD Managed Disks - Standard SSD Managed ,1.00,14.29
SBC-Teams GoWingu,99999006,Standard Page Blob - Standard Page Blob - LRS - ,67.05,0.14
SBC-Teams GoWingu,99999006,Load Balancer - Load Balancer - new ,76.43,2.27
SBC-Teams GoWingu,99999006,Standard HDD Managed Disks - Standard HDD Managed ,1.55,0.46
SBC-Teams GoWingu,99999006,General Block Blob - General Block Blob - LRS - ,479.60,1.03
SBC-Teams GoWingu,99999006,IP Addresses - IP Addresses - Basic IPv4 - new ,1488.00,31.89
SBC-Teams GoWingu,99999006,Standard Page Blob - Standard Page Blob - LRS - ,30.83,0.07
SBC-Teams GoWingu,99999006,Rtn Preference: MGN - Rtn Preference: MGN - new ,89.09,0.00
SBC-Teams GoWingu,99999006,Standard HDD Managed Disks - Standard HDD Managed ,3.00,53.72
SBC-Teams GoWingu,99999006,Premium SSD Managed Disks - Premium SSD Managed ,1.00,479.42
SBC-Teams GoWingu,99999006,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,729.00,294.66
SBC-Teams GoWingu,99999006,Standard HDD Managed Disks - Standard HDD Managed ,860.08,2.56
SBC-Teams GoWingu,99999006,Files - Files - LRS - new ,0.05,0.00
SBC-Teams GoWingu,99999006,Virtual Machines BS Series - Virtual Machines BS ,741.92,106.00
SBC-Teams GoWingu,99999006,Virtual Machines RI - Virtual Machines RI - new ,2987.20,0.00
SBC-Teams GoWingu,99999006,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,3.50,5.67
