Customer,CustomerNo,Description,Quantity,Unit Price
AVS Danmark,79293210,VPN Gateway - VPN Gateway-VpnGw1  - new ,744.00,1131.93
AVS Danmark,79293210,Tables - Tables - LRS - new ,1.36,0.00
AVS Danmark,79293210,Backup - Backup-Azure VM -Det nordlige Europa - ,1.00,80.07
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,4617.27,-813.39
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0.04,0.00
AVS Danmark,79293210,Filer - Filer - LRS - new ,5.00,2.40
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0.37,0.01
AVS Danmark,79293210,Tables - Tables - LRS - new ,0.05,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0.06,0.03
AVS Danmark,79293210,Generel blok-blob - Generel blok-blob - LRS - new ,0.01,0.00
AVS Danmark,79293210,Backup - Backup-Standard -Det vestlige Europa - ,1459.86,523.70
AVS Danmark,79293210,Tables - Tables - LRS - new ,0.04,0.00
AVS Danmark,79293210,Backup - Backup-Server i det lokale miljø -Det ,1.00,80.07
AVS Danmark,79293210,Tables - Tables - LRS - new ,0.01,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0.01,0.00
AVS Danmark,79293210,Tables - Tables - LRS - new ,0.06,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0.05,0.02
AVS Danmark,79293210,Premium-filer - Premium-filer - LRS - Det vestlige ,100.00,153.74
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,4617.27,813.39
AVS Danmark,79293210,Backup - Backup-Standard -Det nordlige Europa - ,56.71,20.34
