Customer,CustomerNo,Description,Quantity,Unit Price
RackPeople ApS,32476007,General Block Blob - General Block Blob - LRS - ,2.78,0.01
RackPeople ApS,32476007,Log Analytics - Log Analytics - Pay-as-you-go - EU ,2.58,45.14
RackPeople ApS,32476007,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.16,0.00
RackPeople ApS,32476007,Tables - Tables - LRS - new ,12.04,3.43
RackPeople ApS,32476007,Service Bus - Service Bus - Hybrid Connections - ,1438.61,122.10
RackPeople ApS,32476007,Azure App Service Premium v2 Plan - Azure App ,720.00,912.05
RackPeople ApS,32476007,Files - Files - LRS - new ,29.20,2.77
RackPeople ApS,32476007,General Block Blob - General Block Blob - LRS - ,0.28,0.00
RackPeople ApS,32476007,Tables - Tables - LRS - new ,25.73,0.06
RackPeople ApS,32476007,SQL Database Single Basic - SQL Database Single ,59.92,61.10
RackPeople ApS,32476007,Service Bus - Service Bus - Hybrid Connections - ,0.19,0.00
RackPeople ApS,32476007,General Block Blob - General Block Blob - LRS - ,0.11,0.02
RackPeople ApS,32476007,Azure App Service Standard Plan - Azure App ,720.00,456.03
RackPeople ApS,32476007,Functions - Functions - new ,234070.20,23.72
RackPeople ApS,32476007,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.09,0.00
RackPeople ApS,32476007,Tables - Tables - LRS - new ,7.59,0.02
RackPeople ApS,32476007,Functions - Functions - new ,400000.00,0.00
RackPeople ApS,32476007,Files - Files - LRS - new ,44.93,0.43
RackPeople ApS,32476007,Azure App Service Free Plan - Azure App Service ,7.01,0.00
RackPeople ApS,32476007,Functions - Functions - new ,37705.00,0.00
RackPeople ApS,32476007,Service Bus - Service Bus - Standard - new ,0.00,0.00
RackPeople ApS,32476007,Files - Files - LRS - new ,38.16,0.36
RackPeople ApS,32476007,Tables - Tables - LRS - new ,0.67,0.00
RackPeople ApS,32476007,Files - Files - LRS - new ,0.09,0.04
RackPeople ApS,32476007,Log Analytics - Log Analytics - Pay-as-you-go - EU ,5.00,0.00
RackPeople ApS,32476007,SQL Database Single Standard - SQL Database Single ,29.96,91.82
RackPeople ApS,32476007,General Block Blob - General Block Blob - LRS - ,125.04,0.29
