Customer,CustomerNo,Description,Quantity,Unit Price
RackPeople ApS,99999003,General Block Blob - General Block Blob - LRS - ,0.60,0.00
RackPeople ApS,99999003,General Block Blob - General Block Blob - LRS - ,200.39,0.43
RackPeople ApS,99999003,Log Analytics - Log Analytics - Pay-as-you-go - EU ,5.00,0.00
RackPeople ApS,99999003,Azure App Service Premium v2 Plan - Azure App ,738.00,878.65
RackPeople ApS,99999003,General Block Blob - General Block Blob - LRS - ,3.13,0.01
RackPeople ApS,99999003,Files - Files - LRS - new ,79.94,0.71
RackPeople ApS,99999003,Service Bus - Service Bus - Hybrid Connections - ,0.47,0.00
RackPeople ApS,99999003,General Block Blob - General Block Blob - LRS - ,0.19,0.03
RackPeople ApS,99999003,Files - Files - LRS - new ,87.92,0.79
RackPeople ApS,99999003,Tables - Tables - LRS - new ,27.52,0.06
RackPeople ApS,99999003,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.34,0.00
RackPeople ApS,99999003,Functions - Functions - new ,400000.00,0.00
RackPeople ApS,99999003,Azure App Service Standard Plan - Azure App ,1482.00,882.22
RackPeople ApS,99999003,Tables - Tables - LRS - new ,8.71,0.02
RackPeople ApS,99999003,Functions - Functions - new ,308206.35,29.36
RackPeople ApS,99999003,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.01,0.00
RackPeople ApS,99999003,Tables - Tables - LRS - new ,1.68,0.00
RackPeople ApS,99999003,SQL Database Single Standard - SQL Database Single ,30.96,89.18
RackPeople ApS,99999003,Functions - Functions - new ,96612.00,0.00
RackPeople ApS,99999003,Tables - Tables - LRS - new ,14.32,3.84
RackPeople ApS,99999003,Files - Files - LRS - new ,0.15,0.05
RackPeople ApS,99999003,SQL Database Single Basic - SQL Database Single ,61.88,59.30
RackPeople ApS,99999003,Service Bus - Service Bus - Standard - new ,0.00,0.00
RackPeople ApS,99999003,Files - Files - LRS - new ,59.54,5.32
RackPeople ApS,99999003,Service Bus - Service Bus - Hybrid Connections - ,1484.90,118.45
RackPeople ApS,99999003,Log Analytics - Log Analytics - Pay-as-you-go - EU ,7.48,122.96
RackPeople ApS,99999003,Azure App Service Free Plan - Azure App Service ,10.00,0.00
RackPeople ApS,99999003,Azure App Service Free Plan - Azure App Service ,1.93,0.00
