Customer,CustomerNo,Description,Quantity,Unit Price
Atcom Aps,26097282,Microsoft Teams Phone Resource Account - Microsoft Teams Phone Resource Account - renew  10/21/2022-11/20/2022  October   ,5.00,0.00
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - addQuantity  10/28/2022-11/27/2022  October   ,13.00,-4429.91
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  10/28/2022-11/27/2022  October   ,11.00,986.43
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - cycleCharge  10/28/2022-11/27/2022  October   ,13.00,4429.91
Atcom Aps,26097282,Microsoft 365 E5 - Microsoft 365 E5 - renew 10/28/2022-11/27/2022  October   ,3.00,1371.78
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - addQuantity  10/28/2022-11/27/2022  October   ,14.00,4532.14
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  10/28/2022-11/27/2022  October   ,2.00,47.88
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - addQuantity  10/28/2022-11/27/2022  October   ,11.00,-986.43
Atcom Aps,26097282,Visio Plan 2 - Visio Plan 2 - renew 10/28/2022-11/27/2022  October   ,3.00,322.83
Atcom Aps,26097282,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - addQuantity  10/28/2022-11/27/2022  October   ,12.00,1022.30
