Customer,CustomerNo,Description,Quantity,Unit Price
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  9/20/2022-9/27/2022  September   ,45.00,-1211.04
GOSH Copenhagen,89885019,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - renew  9/28/2022-10/27/2022  September   ,3.00,157.91
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  9/28/2022-10/27/2022  September   ,12.00,313.14
GOSH Copenhagen,89885019,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  9/28/2022-10/27/2022  September   ,71.00,0.00
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  9/28/2022-10/27/2022  September   ,9.00,586.74
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  9/28/2022-10/27/2022  September   ,46.00,1916.85
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  9/20/2022-9/27/2022  September   ,46.00,1237.96
GOSH Copenhagen,89885019,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  9/28/2022-10/27/2022  September   ,3.00,434.78
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  9/28/2022-10/27/2022  September   ,46.00,4797.40
GOSH Copenhagen,89885019,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  9/28/2022-10/27/2022  September   ,2.00,79.11
GOSH Copenhagen,89885019,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  9/12/2022-10/11/2022  September   ,1.00,30.24
GOSH Copenhagen,89885019,Microsoft Teams Rooms Standard - Microsoft Teams Rooms Standard - cycleCharge  9/1/2022-9/30/2022  September   ,2.00,236.00
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  9/28/2022-10/27/2022  September   ,12.00,625.22
