Customer,CustomerNo,Description,Quantity,Unit Price
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - addQuantity  10/5/2022-10/27/2022  October   ,13.00,-595.56
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 F1 - cycleCharge  10/28/2022-11/27/2022  October   ,1.00,13.49
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  10/28/2022-11/27/2022  October   ,1.00,112.10
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  10/28/2022-11/27/2022  October   ,6.00,538.05
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online Kiosk - cycleCharge  10/28/2022-11/27/2022  October   ,1.00,11.98
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  10/28/2022-11/27/2022  October   ,87.00,4157.51
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - addQuantity  10/13/2022-10/27/2022  October   ,14.00,-418.25
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  10/28/2022-11/27/2022  October   ,195.00,23322.00
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - addQuantity  10/13/2022-10/27/2022  October   ,15.00,448.13
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  10/28/2022-11/27/2022  October   ,15.00,896.25
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  10/28/2022-11/27/2022  October   ,1.00,139.18
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 2) - cycleCharge  10/28/2022-11/27/2022  October   ,1.00,47.79
Grønbech & Sønner,12069502,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - addQuantity  10/5/2022-10/27/2022  October   ,14.00,641.38
