Customer,CustomerNo,Description,Quantity,Unit Price
AVS Danmark,79293210,VPN Gateway - VPN Gateway-VpnGw1  - new ,672.00,908.54
AVS Danmark,79293210,Filer - Filer - LRS - new ,5.00,2.13
AVS Danmark,79293210,Tables - Tables - LRS - new ,0.82,0.00
AVS Danmark,79293210,Backup - Backup-Standard -Det vestlige Europa - ,1361.44,434.01
AVS Danmark,79293210,Backup - Backup-Server i det lokale miljø -Det ,0.90,64.27
AVS Danmark,79293210,Tables - Tables - LRS - new ,0.01,0.00
AVS Danmark,79293210,Backup - Backup-Azure VM -Det nordlige Europa - ,0.90,64.27
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0.02,0.00
AVS Danmark,79293210,Premium-filer - Premium-filer - LRS - Det vestlige ,100.00,136.62
AVS Danmark,79293210,Backup - Backup-Standard -Det nordlige Europa - ,51.22,16.33
AVS Danmark,79293210,Generel blok-blob - Generel blok-blob - LRS - new ,0.02,0.00
