Customer,CustomerNo,Description,Quantity,Unit Price
Norli Liv og Pension Livsforsikring A/S,64145711,Queues - Queues - LRS - new ,0.09,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - LRS - ,91.15,0.24
Norli Liv og Pension Livsforsikring A/S,64145711,Azure App Service Free Plan - Azure App Service ,5.99,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,4557.21,18.31
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU North - ,7.31,0.22
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,50.92,0.57
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Premium Functions - Premium Functions - EU West - ,13070.02,1176.79
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Premium SSD Managed Disks - Premium SSD Managed ,4.00,4425.10
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot GRS - EU North - ,14.95,11.12
Norli Liv og Pension Livsforsikring A/S,64145711,IP Addresses - IP Addresses - Basic IPv4 - new ,744.00,19.93
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,229.13,7.33
Norli Liv og Pension Livsforsikring A/S,64145711,Queues - Queues - GRS - new ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0.04,0.02
Norli Liv og Pension Livsforsikring A/S,64145711,Container Instances - Container Instances - EU ,66344.53,23005.35
Norli Liv og Pension Livsforsikring A/S,64145711,Event Grid - Event Grid - new ,0.01,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - GRS - ,0.32,0.11
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - GRS - ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Bastion - Azure Bastion - Basic - new ,0.23,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Standard SSD Managed Disks - Standard SSD Managed ,1.00,71.43
Norli Liv og Pension Livsforsikring A/S,64145711,Files v2 - Files v2 - Hot GRS - EU West - new ,2.50,1.01
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - GRS - new ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,92.93,0.37
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - LRS - ,0.02,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines Eav4 Series Windows - Virtual ,743.98,5403.20
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,5.01,2.24
Norli Liv og Pension Livsforsikring A/S,64145711,IP Addresses - IP Addresses - Standard IPv4 - new ,5208.00,193.77
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps Integration Account - Logic Apps ,2.00,4461.67
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - LRS - ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Premium SSD Managed Disks - Premium SSD Managed ,1.00,311.10
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Active Directory Domain Services - Azure ,743.79,830.20
Norli Liv og Pension Livsforsikring A/S,64145711,Load Balancer - Load Balancer - new ,744.00,138.40
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines BS Series Windows - Virtual ,435.05,1346.70
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,254.19,85.12
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines Dv3 Series Windows - Virtual ,743.97,1173.62
Norli Liv og Pension Livsforsikring A/S,64145711,Bandwidth Inter-Region - Bandwidth Inter-Region - ,2.21,0.33
Norli Liv og Pension Livsforsikring A/S,64145711,Standard SSD Managed Disks - Standard SSD Managed ,1000.05,14.88
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Bastion - Azure Bastion - Basic - new ,1488.00,2103.75
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps - Logic Apps - Consumption - new ,441.00,0.41
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Repos and Boards (Basic) - Azure Repos and ,8.58,383.10
Norli Liv og Pension Livsforsikring A/S,64145711,Virtual Machines Dv3 Series Windows - Virtual ,743.98,2347.29
Norli Liv og Pension Livsforsikring A/S,64145711,Queues v2 - Queues v2 - LRS - EU North - new ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Queues v2 - Queues v2 - GRS - EU North - new ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.05,0.02
Norli Liv og Pension Livsforsikring A/S,64145711,App Configuration - App Configuration - Standard - ,62.00,553.62
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,15.07,0.48
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,23.26,0.26
Norli Liv og Pension Livsforsikring A/S,64145711,Storage - Bandwidth - Storage - Bandwidth - ,0.06,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Storage - Bandwidth - Storage - Bandwidth - ,0.07,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Storage - Bandwidth - Storage - Bandwidth - ,0.12,0.02
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps - Logic Apps - Consumption - new ,15848.00,2.95
Norli Liv og Pension Livsforsikring A/S,64145711,Files - Files - LRS - new ,46.05,5.14
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - RA-GRS - new ,0.01,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,Premium SSD Managed Disks - Premium SSD Managed ,2.00,322.63
Norli Liv og Pension Livsforsikring A/S,64145711,App Configuration - App Configuration - Free - US ,31.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,General Block Blob - General Block Blob - LRS - ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - GRS - new ,2.25,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.13,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,6.00,0.87
Norli Liv og Pension Livsforsikring A/S,64145711,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.17,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,0.02,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot RA-GRS - EU ,0.14,0.05
Norli Liv og Pension Livsforsikring A/S,64145711,Rtn Preference: MGN - Rtn Preference: MGN - new ,100.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - GRS - new ,0.00,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Azure App Service Premium v2 Plan - Azure App ,741.00,1102.77
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot RA-GRS - EU West ,0.01,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Tables - Tables - LRS - new ,4.16,0.01
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU North - ,2.29,0.07
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.61,0.24
Norli Liv og Pension Livsforsikring A/S,64145711,SQL Server Standard - SQL Server Standard - 1-4 ,743.98,2214.43
Norli Liv og Pension Livsforsikring A/S,64145711,Blob Storage - Blob Storage - Hot GRS - EU North - ,0.03,0.02
Norli Liv og Pension Livsforsikring A/S,64145711,Rtn Preference: MGN - Rtn Preference: MGN - new ,86.18,55.79
Norli Liv og Pension Livsforsikring A/S,64145711,Logic Apps - Logic Apps - Consumption - new ,1.69,1.51
Norli Liv og Pension Livsforsikring A/S,64145711,Load Balancer - Load Balancer - new ,17.21,0.64
Norli Liv og Pension Livsforsikring A/S,64145711,Premium Functions - Premium Functions - EU West - ,3734.29,4696.05
Norli Liv og Pension Livsforsikring A/S,64145711,SQL Server Developer Edition - SQL Server ,435.05,0.00
Norli Liv og Pension Livsforsikring A/S,64145711,Container Instances - Container Instances - EU ,1061512.43,40363.04
Norli Liv og Pension Livsforsikring A/S,64145711,Standard Page Blob v2 - Standard Page Blob v2 - ,38.53,0.15
Norli Liv og Pension Livsforsikring A/S,64145711,Azure Test Plans - Azure Test Plans - Standard - ,0.84,324.53
