Customer,CustomerNo,Description,Quantity,Unit Price
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Defender for Office 365 (Plan 1) - addQuantity  10/12/2022-10/27/2022  October   ,20.00,-124.68
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Defender for Office 365 (Plan 1) - addQuantity  10/12/2022-10/27/2022  October   ,22.00,137.15
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  10/28/2022-11/27/2022  October   ,1.00,29.21
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Defender for Office 365 (Plan 1) - addQuantity  10/12/2022-10/27/2022  October   ,21.00,-130.92
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  10/28/2022-11/27/2022  October   ,17.00,1270.96
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  10/28/2022-11/27/2022  October   ,4.00,93.45
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 E3 - cycleCharge  10/28/2022-11/27/2022  October   ,1.00,135.83
AVS Danmark,79293210,Microsoft 365 Business Standard - Microsoft 365 Business Standard - renew  10/28/2022-11/27/2022  October   ,1.00,92.17
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  10/28/2022-11/27/2022  October   ,4.00,93.45
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Defender for Office 365 (Plan 1) - addQuantity  10/12/2022-10/27/2022  October   ,21.00,130.92
AVS Danmark,79293210,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  10/28/2022-11/27/2022  October   ,22.00,257.13
