Customer,CustomerNo,Description,Quantity,Unit Price
GoWingu ApS,75555555,Rtn Preference: MGN - Rtn Preference: MGN - new ,17.62,0.00
GoWingu ApS,75555555,Azure Database for MySQL Single Server Basic - ,717.00,165.30
GoWingu ApS,75555555,Azure App Service Premium v2 Plan - Azure App ,720.00,912.05
GoWingu ApS,75555555,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0.49,0.00
GoWingu ApS,75555555,Azure App Service Free Plan - Azure App Service ,10.00,0.00
GoWingu ApS,75555555,Tables - Tables - LRS - new ,0.00,0.00
GoWingu ApS,75555555,General Block Blob - General Block Blob - LRS - ,0.01,0.00
GoWingu ApS,75555555,General Block Blob - General Block Blob - LRS - ,705.90,107.30
GoWingu ApS,75555555,Azure App Service Free Plan - Azure App Service ,4.52,0.00
GoWingu ApS,75555555,Azure Database for MySQL Single Server Basic - ,9.64,6.71
GoWingu ApS,75555555,Tables - Tables - LRS - new ,0.44,0.00
GoWingu ApS,75555555,Azure Database for MySQL Single Server - Backup ,32.66,22.76
GoWingu ApS,75555555,General Block Blob - General Block Blob - LRS - ,2.43,0.01
GoWingu ApS,75555555,General Block Blob - General Block Blob - LRS - ,0.03,0.00
GoWingu ApS,75555555,SQL Database Single Standard - SQL Database Single ,59.92,183.64
GoWingu ApS,75555555,SQL Database - LTR Backup Storage - SQL Database - ,0.57,0.20
