Customer,CustomerNo,Description,Quantity,Unit Price
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,2.27,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0.01,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,218.55,27.90
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.12,0.01
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0.01,0.00
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.04,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.02,0.01
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0.02,0.03
Kiltin,15000848,Tables - Tables - LRS - new ,0.01,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0.01,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0.00,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0.33,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,2.27,0.29
