Customer,CustomerNo,Description,Quantity,Unit Price
AVS Danmark,79293210,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.00,0.00
AVS Danmark,79293210,Tables - Tables - LRS - new ,0.01,0.00
AVS Danmark,79293210,Filer - Filer - LRS - new ,5.00,2.22
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0.00,0.00
AVS Danmark,79293210,Tables - Tables - LRS - new ,1.22,0.00
AVS Danmark,79293210,Backup - Backup-Azure VM -Det nordlige Europa - ,1.00,74.17
AVS Danmark,79293210,Backup - Backup-Server i det lokale miljø -Det ,1.00,74.17
AVS Danmark,79293210,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.00,0.00
AVS Danmark,79293210,VPN Gateway - VPN Gateway-VpnGw1  - new ,744.00,1048.48
AVS Danmark,79293210,Generel blok-blob - Generel blok-blob - LRS - new ,0.01,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0.01,0.00
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,3032.85,494.89
AVS Danmark,79293210,Filer - Filer - LRS - new ,0.00,0.00
AVS Danmark,79293210,Backup - Backup-Standard -Det vestlige Europa - ,1515.13,503.46
AVS Danmark,79293210,Premium-filer - Premium-filer - LRS - Det vestlige ,100.00,142.41
AVS Danmark,79293210,Backup - Backup-Standard -Det nordlige Europa - ,56.71,18.84
AVS Danmark,79293210,Blob Storage - Blob Storage - Varm LRS - Det ,0.00,0.00
