Customer,CustomerNo,Description,Quantity,Unit Price
CTGlobal,39541092,SQL Database Single Standard - SQL Database Single ,30.00,492.01
CTGlobal,39541092,Process Automation - Process Automation - Basic - ,85.55,0.00
CTGlobal,39541092,Standard HDD Managed Disks - Standard HDD Managed ,1.00,10.41
CTGlobal,39541092,Log Analytics - Log Analytics - Pay-as-you-go - EU ,33.34,675.62
CTGlobal,39541092,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.09,0.00
CTGlobal,39541092,SignalR - SignalR - new ,90.00,981.99
CTGlobal,39541092,Key Vault - Key Vault - Premium - new ,0.02,0.00
CTGlobal,39541092,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.00,0.00
CTGlobal,39541092,Tables - Tables - LRS - new ,207.22,63.19
CTGlobal,39541092,Queues - Queues - LRS - new ,0.00,0.00
CTGlobal,39541092,Standard HDD Managed Disks - Standard HDD Managed ,1.00,39.91
CTGlobal,39541092,Azure App Service Standard Plan - Azure App ,2161.00,1464.52
CTGlobal,39541092,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0.50,0.00
CTGlobal,39541092,Log Analytics - Log Analytics - Pay-as-you-go - EU ,5.00,0.00
CTGlobal,39541092,Azure App Service Shared Plan - Azure App Service ,720.00,63.43
CTGlobal,39541092,Azure Repos and Boards (Basic) - Azure Repos and ,1.94,78.70
CTGlobal,39541092,Files - Files - GRS - new ,0.00,0.00
CTGlobal,39541092,Logic Apps - Logic Apps - Consumption - new ,11.00,0.00
CTGlobal,39541092,Tables - Tables - GRS - new ,0.87,0.00
CTGlobal,39541092,General Block Blob - General Block Blob - LRS - ,0.00,0.00
CTGlobal,39541092,Traffic Manager - Traffic Manager - Azure Endpoint ,0.07,0.25
CTGlobal,39541092,SQL Database Single Standard - SQL Database Single ,89.96,295.01
CTGlobal,39541092,SignalR - SignalR - new ,60.00,0.00
CTGlobal,39541092,Microsoft Defender for SQL - Microsoft Defender ,0.97,98.38
CTGlobal,39541092,General Block Blob - General Block Blob - LRS - ,21.67,0.05
CTGlobal,39541092,Standard HDD Managed Disks - Standard HDD Managed ,1.00,277.61
CTGlobal,39541092,Storage - Bandwidth - Storage - Bandwidth - ,0.05,0.00
CTGlobal,39541092,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.00,0.00
CTGlobal,39541092,SQL Database - LTR Backup Storage - SQL Database - ,47.35,19.09
CTGlobal,39541092,Storage - Bandwidth - Storage - Bandwidth - ,0.00,0.00
CTGlobal,39541092,Traffic Manager - Traffic Manager - Traffic View - ,0.06,0.87
CTGlobal,39541092,Tables - Tables - RA-GRS - new ,0.01,0.00
CTGlobal,39541092,SQL Database Single Standard - SQL Database Single ,30.00,983.76
CTGlobal,39541092,Rtn Preference: MGN - Rtn Preference: MGN - new ,100.00,0.00
CTGlobal,39541092,Azure Monitor - Azure Monitor - Alerts - new ,10.00,0.00
CTGlobal,39541092,General Block Blob - General Block Blob - LRS - ,0.00,0.00
CTGlobal,39541092,Azure Monitor - Azure Monitor - Emails - new ,32.00,0.00
CTGlobal,39541092,Files - Files - LRS - new ,0.00,0.00
CTGlobal,39541092,Key Vault - Key Vault - Standard - new ,0.00,0.00
CTGlobal,39541092,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.00,0.00
CTGlobal,39541092,Rtn Preference: MGN - Rtn Preference: MGN - new ,186.85,110.17
CTGlobal,39541092,Azure Monitor - Azure Monitor - Alerts - new ,7.55,5.12
CTGlobal,39541092,Azure App Service Free Plan - Azure App Service ,10.00,0.00
CTGlobal,39541092,Logic Apps - Logic Apps - Consumption - new ,0.29,0.24
CTGlobal,39541092,Logic Apps - Logic Apps - Consumption - new ,42876.00,36.32
CTGlobal,39541092,Traffic Manager - Traffic Manager - Azure Endpoint ,1.94,4.72
CTGlobal,39541092,Files - Files - LRS - new ,5.00,2.03
CTGlobal,39541092,Azure App Service Free Plan - Azure App Service ,20.98,0.00
CTGlobal,39541092,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.06,0.00
CTGlobal,39541092,Blob Storage - Blob Storage - Hot LRS - EU West - ,25.50,3.39
CTGlobal,39541092,Azure Pipelines - Azure Pipelines - ,2.90,787.01
CTGlobal,39541092,Azure App Service Premium v2 Plan - Azure App ,1440.00,7807.16
CTGlobal,39541092,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.00,0.00
CTGlobal,39541092,Tables - Tables - LRS - new ,2.63,0.01
CTGlobal,39541092,General Block Blob - General Block Blob - LRS - ,0.00,0.00
CTGlobal,39541092,General Block Blob - General Block Blob - LRS - ,0.04,0.01
