Customer,CustomerNo,Description,Quantity,Unit Price
GoWingu ApS,99999001,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.02,0.00
GoWingu ApS,99999001,General Block Blob - General Block Blob - LRS - ,887.56,127.85
GoWingu ApS,99999001,SQL Database - LTR Backup Storage - SQL Database - ,0.61,0.20
GoWingu ApS,99999001,Azure Database for MySQL Single Server Basic - ,744.00,162.55
GoWingu ApS,99999001,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0.47,0.00
GoWingu ApS,99999001,General Block Blob - General Block Blob - LRS - ,0.01,0.00
GoWingu ApS,99999001,Rtn Preference: MGN - Rtn Preference: MGN - new ,68.46,0.00
GoWingu ApS,99999001,Azure App Service Free Plan - Azure App Service ,11.00,0.00
GoWingu ApS,99999001,Tables - Tables - LRS - new ,0.45,0.00
GoWingu ApS,99999001,Azure App Service Premium v2 Plan - Azure App ,744.00,893.13
GoWingu ApS,99999001,Azure Database for MySQL Single Server Basic - ,10.00,6.60
GoWingu ApS,99999001,Standard HDD Managed Disks - Standard HDD Managed ,580.07,1.74
GoWingu ApS,99999001,Azure App Service Free Plan - Azure App Service ,10.00,0.00
GoWingu ApS,99999001,Tables - Tables - LRS - new ,0.00,0.00
GoWingu ApS,99999001,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.03,0.00
GoWingu ApS,99999001,Virtual Machines RI - Virtual Machines RI - new ,743.98,0.00
GoWingu ApS,99999001,Standard HDD Managed Disks - Standard HDD Managed ,1.00,35.34
GoWingu ApS,99999001,IP Addresses - IP Addresses - Standard IPv4 - new ,744.00,22.33
GoWingu ApS,99999001,SQL Database Single Standard - SQL Database Single ,62.00,180.08
GoWingu ApS,99999001,Windows Server Burst - Windows Server Burst - 2 ,743.98,35.72
GoWingu ApS,99999001,General Block Blob - General Block Blob - LRS - ,0.03,0.00
GoWingu ApS,99999001,General Block Blob - General Block Blob - LRS - ,2.18,0.00
GoWingu ApS,99999001,Azure Database for MySQL Single Server - Backup ,33.27,21.97
GoWingu ApS,99999001,Virtual Machines BS Series - Reserved VM Instance; ,1.00,93.14
