Customer,CustomerNo,Description,Quantity,Unit Price
SBC-Teams GoWingu,00000000,Tables - Tables - LRS - new ,3.07,0.01
SBC-Teams GoWingu,00000000,Standard SSD Managed Disks - Standard SSD Managed ,1274.78,16.15
SBC-Teams GoWingu,00000000,Virtual Network Peering - Virtual Network Peering ,843.60,53.43
SBC-Teams GoWingu,00000000,Load Balancer - Load Balancer - new ,7920.00,501.63
SBC-Teams GoWingu,00000000,VPN Gateway - VPN Gateway - Basic - new ,720.00,164.17
SBC-Teams GoWingu,00000000,Bandwidth Inter-Region - Bandwidth Inter-Region - ,5.00,0.00
SBC-Teams GoWingu,00000000,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,0.25,0.43
SBC-Teams GoWingu,00000000,Backup - Backup - Standard - EU West - new ,3.96,1.12
SBC-Teams GoWingu,00000000,Load Balancer - Load Balancer - new ,1440.00,228.01
SBC-Teams GoWingu,00000000,Files - Files - LRS - new ,0.01,0.00
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,1.55,0.49
SBC-Teams GoWingu,00000000,Standard Page Blob - Standard Page Blob - LRS - ,62.29,0.14
SBC-Teams GoWingu,00000000,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.09,0.00
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,3.00,57.16
SBC-Teams GoWingu,00000000,Standard Page Blob - Standard Page Blob - LRS - ,28.40,0.06
SBC-Teams GoWingu,00000000,Bandwidth Inter-Region - Bandwidth Inter-Region - ,50.13,6.35
SBC-Teams GoWingu,00000000,Virtual Machines RI - Virtual Machines RI - new ,2881.50,0.00
SBC-Teams GoWingu,00000000,Premium SSD Managed Disks - Premium SSD Managed ,3.00,110.35
SBC-Teams GoWingu,00000000,IP Addresses - IP Addresses - Basic IPv4 - new ,1162.84,26.51
SBC-Teams GoWingu,00000000,Backup - Backup - Azure VM - EU West - new ,0.48,30.65
SBC-Teams GoWingu,00000000,Rtn Preference: MGN - Rtn Preference: MGN - new ,18.87,10.40
SBC-Teams GoWingu,00000000,Standard Page Blob - Standard Page Blob - LRS - ,0.05,0.01
SBC-Teams GoWingu,00000000,Azure App Service Free Plan - Azure App Service ,1.94,0.00
SBC-Teams GoWingu,00000000,Standard SSD Managed Disks - Standard SSD Managed ,0.62,18.71
SBC-Teams GoWingu,00000000,Rtn Preference: MGN - Rtn Preference: MGN - new ,100.00,0.00
SBC-Teams GoWingu,00000000,Files - Files - LRS - new ,0.00,0.00
SBC-Teams GoWingu,00000000,Network Watcher - Network Watcher - new ,1.00,0.00
SBC-Teams GoWingu,00000000,Tables - Tables - LRS - new ,0.03,0.01
SBC-Teams GoWingu,00000000,General Block Blob - General Block Blob - LRS - ,434.69,0.99
SBC-Teams GoWingu,00000000,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,717.55,308.59
SBC-Teams GoWingu,00000000,Virtual Machines BS Series - Virtual Machines BS ,720.00,109.45
SBC-Teams GoWingu,00000000,Premium SSD Managed Disks - Premium SSD Managed ,1.00,510.16
SBC-Teams GoWingu,00000000,General Block Blob - General Block Blob - LRS - ,1.34,0.00
SBC-Teams GoWingu,00000000,IP Addresses - IP Addresses - Standard IPv4 - new ,10080.00,319.22
SBC-Teams GoWingu,00000000,Bandwidth Inter-Region - Bandwidth Inter-Region - ,10.51,3.33
SBC-Teams GoWingu,00000000,Standard SSD Managed Disks - Standard SSD Managed ,1.38,21.05
SBC-Teams GoWingu,00000000,Azure Active Directory Domain Services - Azure ,719.41,683.47
SBC-Teams GoWingu,00000000,Virtual Network Peering - Virtual Network Peering ,986.83,62.50
SBC-Teams GoWingu,00000000,Files - Files - LRS - new ,0.01,0.00
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,6.00,58.38
SBC-Teams GoWingu,00000000,Load Balancer - Load Balancer - new ,91.43,2.90
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,1273.69,4.03
SBC-Teams GoWingu,00000000,General Block Blob - General Block Blob - LRS - ,0.01,0.00
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,7.14,2.26
SBC-Teams GoWingu,00000000,Virtual Machines DSv2 Series - Reserved VM ,4.00,2331.10
