Customer,CustomerId,CustomerNo,Description,Quantity,Unit Price
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 Business Premium - Microsoft 365 Business Premium - convert  11/1/2023-11/23/2023  November   ,140.00,-12228.74
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 Business Premium - Microsoft 365 Business Premium - convert  11/1/2023-11/22/2023  November   ,10.00,-1112.54
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E3 - Microsoft 365 E3 - cycleCharge 11/23/2023-12/22/2023  November   ,6.00,1344.36
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E3 - Microsoft 365 E3 - renew 11/23/2023-12/22/2023  November   ,10.00,2867.26
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Power BI Pro - Power BI Pro - cycleCharge 11/23/2023-12/22/2023  November   ,5.00,267.33
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E5 Security - Microsoft 365 E5 Security - cancelImmediate  11/1/2023-2/23/2024  November   ,156.00,-42012.65
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E3 - Microsoft 365 E3 - cycleCharge 11/24/2023-12/23/2023  November   ,140.00,33450.90
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E5 Security - Microsoft 365 E5 Security - cycleCharge  11/24/2023-12/23/2023  November   ,156.00,11111.88
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E3 - Microsoft 365 E3 - convert 11/1/2023-11/23/2023  November   ,140.00,24818.94
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E5 Security - Microsoft 365 E5 Security - new  11/1/2023-11/23/2023  November   ,156.00,8244.41
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E5 Security - Microsoft 365 E5 Security - new  11/1/2023-2/23/2024  November   ,156.00,42012.65
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E3 - Microsoft 365 E3 - convert 11/1/2023-11/22/2023  November   ,10.00,2034.79
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Exchange Online (Plan 1) - Exchange Online (Plan 1) - cycleCharge  11/23/2023-12/22/2023  November   ,1.00,21.42
