Customer,CustomerNo,Description,Quantity,Unit Price
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  1/28/2023-2/27/2023  January   ,7.00,150.81
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  1/28/2023-2/27/2023  January   ,15.00,1794.00
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 F3 - cycleCharge  1/28/2023-2/27/2023  January   ,1.00,21.54
Gammelbys,29687765,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  1/29/2023-2/27/2023  January   ,15.00,0.00
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  1/28/2023-2/27/2023  January   ,1.00,26.93
Gammelbys,29687765,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  1/28/2023-2/27/2023  January   ,2.00,332.40
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Apps for business - cycleCharge  1/28/2023-2/27/2023  January   ,1.00,56.26
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  1/28/2023-2/27/2023  January   ,14.00,669.03
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  1/6/2023-1/27/2023  January   ,15.00,1273.13
Gammelbys,29687765,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  1/6/2023-1/27/2023  January   ,14.00,-1188.25
