Customer,CustomerNo,Description,Quantity,Unit Price
SBC-Teams GoWingu,00000000,Virtual Machines DSv2 Series - Reserved VM ,4.00,2328.06
SBC-Teams GoWingu,00000000,Virtual Network Peering - Virtual Network Peering ,835.64,52.86
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,3.00,57.09
SBC-Teams GoWingu,00000000,Virtual Machines RI - Virtual Machines RI - new ,2882.40,0.00
SBC-Teams GoWingu,00000000,Load Balancer - Load Balancer - new ,86.00,2.72
SBC-Teams GoWingu,00000000,Backup - Backup - Azure VM - EU West - new ,0.48,30.61
SBC-Teams GoWingu,00000000,Virtual Network Peering - Virtual Network Peering ,961.71,60.83
SBC-Teams GoWingu,00000000,Rtn Preference: MGN - Rtn Preference: MGN - new ,100.00,0.00
SBC-Teams GoWingu,00000000,Load Balancer - Load Balancer - new ,1440.00,227.72
SBC-Teams GoWingu,00000000,IP Addresses - IP Addresses - Basic IPv4 - new ,1440.00,32.79
SBC-Teams GoWingu,00000000,VPN Gateway - VPN Gateway - Basic - new ,720.00,163.96
SBC-Teams GoWingu,00000000,Standard Page Blob - Standard Page Blob - LRS - ,30.23,0.07
SBC-Teams GoWingu,00000000,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,716.45,307.71
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,7.14,2.26
SBC-Teams GoWingu,00000000,Azure Active Directory Domain Services - Azure ,719.80,682.96
SBC-Teams GoWingu,00000000,Standard SSD Managed Disks - Standard SSD Managed ,1.00,30.36
SBC-Teams GoWingu,00000000,Network Watcher - Network Watcher - new ,3.00,0.00
SBC-Teams GoWingu,00000000,Bandwidth Inter-Region - Bandwidth Inter-Region - ,47.33,5.99
SBC-Teams GoWingu,00000000,General Block Blob - General Block Blob - LRS - ,464.26,1.06
SBC-Teams GoWingu,00000000,Standard Page Blob - Standard Page Blob - LRS - ,66.23,0.15
SBC-Teams GoWingu,00000000,Files - Files - LRS - new ,0.02,0.00
SBC-Teams GoWingu,00000000,Files - Files - LRS - new ,0.01,0.00
SBC-Teams GoWingu,00000000,Virtual Machines Dv2 Series - Virtual Machines Dv2 ,0.50,0.86
SBC-Teams GoWingu,00000000,Azure App Service Free Plan - Azure App Service ,1.94,0.00
SBC-Teams GoWingu,00000000,Tables - Tables - LRS - new ,0.03,0.01
SBC-Teams GoWingu,00000000,Premium SSD Managed Disks - Premium SSD Managed ,3.00,110.21
SBC-Teams GoWingu,00000000,Rtn Preference: MGN - Rtn Preference: MGN - new ,16.98,9.35
SBC-Teams GoWingu,00000000,Tables - Tables - LRS - new ,3.07,0.01
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,1068.63,3.38
SBC-Teams GoWingu,00000000,Premium SSD Managed Disks - Premium SSD Managed ,1.00,509.49
SBC-Teams GoWingu,00000000,Backup - Backup - Standard - EU West - new ,3.96,1.12
SBC-Teams GoWingu,00000000,Files - Files - LRS - new ,0.03,0.00
SBC-Teams GoWingu,00000000,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.09,0.00
SBC-Teams GoWingu,00000000,Standard SSD Managed Disks - Standard SSD Managed ,1314.88,16.63
SBC-Teams GoWingu,00000000,Bandwidth Inter-Region - Bandwidth Inter-Region - ,6.37,2.01
SBC-Teams GoWingu,00000000,Virtual Machines BS Series - Virtual Machines BS ,719.97,109.30
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,6.00,58.30
SBC-Teams GoWingu,00000000,IP Addresses - IP Addresses - Standard IPv4 - new ,10080.00,318.80
SBC-Teams GoWingu,00000000,Bandwidth Inter-Region - Bandwidth Inter-Region - ,5.00,0.00
SBC-Teams GoWingu,00000000,Standard SSD Managed Disks - Standard SSD Managed ,1.00,15.18
SBC-Teams GoWingu,00000000,General Block Blob - General Block Blob - LRS - ,1.45,0.00
SBC-Teams GoWingu,00000000,Standard Page Blob - Standard Page Blob - LRS - ,0.06,0.02
SBC-Teams GoWingu,00000000,Standard HDD Managed Disks - Standard HDD Managed ,1.55,0.49
SBC-Teams GoWingu,00000000,General Block Blob - General Block Blob - LRS - ,0.01,0.00
SBC-Teams GoWingu,00000000,Load Balancer - Load Balancer - new ,7920.00,500.98
