Customer,CustomerNo,Description,Quantity,Unit Price
Skypecall.me,99999004,Tables - Tables - LRS - new ,0.00,0.00
Skypecall.me,99999004,Files - Files - LRS - new ,0.00,0.00
Skypecall.me,99999004,Blob Storage - Blob Storage - Hot LRS - EU North - ,2.60,0.77
Skypecall.me,99999004,Rtn Preference: MGN - Rtn Preference: MGN - new ,1.09,0.00
Skypecall.me,99999004,Azure App Service Basic Plan - Linux - Azure App ,541.07,57.98
Skypecall.me,99999004,Blob Storage - Blob Storage - Hot LRS - EU North - ,0.06,0.01
Skypecall.me,99999004,Queues v2 - Queues v2 - LRS - EU North - new ,0.00,0.00
Skypecall.me,99999004,Tables - Tables - LRS - new ,1.02,0.00
Skypecall.me,99999004,Blob Storage - Blob Storage - Hot LRS - EU North - ,4.92,0.12
Skypecall.me,99999004,Tables - Tables - LRS - new ,0.00,0.00
Skypecall.me,99999004,Azure App Service Free Plan - Linux - Azure App ,2.24,0.00
Skypecall.me,99999004,Tables - Tables - LRS - new ,0.01,0.00
Skypecall.me,99999004,Blob Storage - Blob Storage - Hot LRS - EU North - ,0.01,0.00
Skypecall.me,99999004,Voice and Video Calling - Voice and Video Calling ,11.90,0.28
Skypecall.me,99999004,Files - Files - LRS - new ,0.00,0.00
Skypecall.me,99999004,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.00,0.00
Skypecall.me,99999004,Azure App Service Standard Plan - Linux - Azure ,201.93,114.20
Skypecall.me,99999004,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.29,0.00
Skypecall.me,99999004,Blob Storage - Blob Storage - Hot LRS - EU North - ,0.07,0.00
