Customer,CustomerNo,Description,Quantity,Unit Price
RackPeople ApS,99999003,Files - Files - LRS - new ,83.92,0.73
RackPeople ApS,99999003,Service Bus - Service Bus - Hybrid Connections - ,0.52,0.00
RackPeople ApS,99999003,Tables - Tables - LRS - new ,25.13,0.05
RackPeople ApS,99999003,SQL Database Single Standard - SQL Database Single ,28.00,79.03
RackPeople ApS,99999003,Azure App Service Free Plan - Azure App Service ,10.00,0.00
RackPeople ApS,99999003,General Block Blob - General Block Blob - LRS - ,0.63,0.00
RackPeople ApS,99999003,Functions - Functions - new ,80952.00,0.00
RackPeople ApS,99999003,SQL Database Single Basic - SQL Database Single ,56.00,52.59
RackPeople ApS,99999003,Tables - Tables - LRS - new ,1.60,0.00
RackPeople ApS,99999003,Files - Files - LRS - new ,0.15,0.05
RackPeople ApS,99999003,General Block Blob - General Block Blob - LRS - ,2.84,0.01
RackPeople ApS,99999003,Service Bus - Service Bus - Standard - new ,0.00,0.00
RackPeople ApS,99999003,General Block Blob - General Block Blob - LRS - ,0.19,0.03
RackPeople ApS,99999003,Tables - Tables - LRS - new ,7.95,0.02
RackPeople ApS,99999003,Functions - Functions - new ,400000.00,0.00
RackPeople ApS,99999003,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.37,0.00
RackPeople ApS,99999003,Log Analytics - Log Analytics - Pay-as-you-go - EU ,5.00,0.00
RackPeople ApS,99999003,Azure App Service Standard Plan - Azure App ,1344.00,783.90
RackPeople ApS,99999003,Files - Files - LRS - new ,78.19,0.68
RackPeople ApS,99999003,General Block Blob - General Block Blob - LRS - ,185.97,0.39
RackPeople ApS,99999003,Azure App Service Premium v2 Plan - Azure App ,672.00,783.90
RackPeople ApS,99999003,Tables - Tables - LRS - new ,14.83,3.89
RackPeople ApS,99999003,Service Bus - Service Bus - Hybrid Connections - ,1341.28,104.83
RackPeople ApS,99999003,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.01,0.00
RackPeople ApS,99999003,Azure App Service Free Plan - Azure App Service ,0.84,0.00
RackPeople ApS,99999003,Functions - Functions - new ,232731.57,21.72
RackPeople ApS,99999003,Log Analytics - Log Analytics - Pay-as-you-go - EU ,5.32,85.71
RackPeople ApS,99999003,Files - Files - LRS - new ,56.64,4.96
