Customer,CustomerNo,Description,Quantity,Unit Price
GOSH Copenhagen,89885019,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  10/28/2022-11/27/2022  October   ,3.00,434.78
GOSH Copenhagen,89885019,Microsoft Teams Rooms Standard - Microsoft Teams Rooms Standard - cycleCharge  10/1/2022-10/31/2022  October   ,2.00,205.79
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  10/28/2022-11/27/2022  October   ,46.00,1916.85
GOSH Copenhagen,89885019,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - renew  10/28/2022-11/27/2022  October   ,3.00,157.91
GOSH Copenhagen,89885019,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  10/28/2022-11/27/2022  October   ,2.00,79.11
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  10/28/2022-11/27/2022  October   ,12.00,625.22
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  10/28/2022-11/27/2022  October   ,46.00,4797.40
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  10/28/2022-11/27/2022  October   ,9.00,586.74
GOSH Copenhagen,89885019,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  10/28/2022-11/27/2022  October   ,71.00,0.00
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  10/28/2022-11/27/2022  October   ,12.00,313.14
GOSH Copenhagen,89885019,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  10/12/2022-11/11/2022  October   ,1.00,26.37
