Customer,CustomerNo,Description,Quantity,Unit Price
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  11/28/2022-12/27/2022  November   ,47.00,4901.69
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  11/16/2022-11/27/2022  November   ,47.00,1897.56
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Basic - cycleCharge  11/28/2022-12/27/2022  November   ,12.00,313.14
GOSH Copenhagen,89885019,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  11/28/2022-12/27/2022  November   ,71.00,0.00
GOSH Copenhagen,89885019,Microsoft Teams Rooms Standard - Microsoft Teams Rooms Standard - cycleCharge  11/1/2022-11/30/2022  November   ,2.00,205.79
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  11/28/2022-12/27/2022  November   ,9.00,586.74
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  11/28/2022-12/27/2022  November   ,46.00,1916.85
GOSH Copenhagen,89885019,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  11/12/2022-12/11/2022  November   ,1.00,26.37
GOSH Copenhagen,89885019,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  11/28/2022-12/27/2022  November   ,2.00,79.11
GOSH Copenhagen,89885019,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - renew  11/28/2022-12/27/2022  November   ,3.00,157.91
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  11/28/2022-12/27/2022  November   ,12.00,625.22
GOSH Copenhagen,89885019,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  11/28/2022-12/27/2022  November   ,3.00,434.78
GOSH Copenhagen,89885019,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  11/16/2022-11/27/2022  November   ,46.00,-1857.19
