Customer,CustomerNo,Description,Quantity,Unit Price
Grønbech & Sønner,12069502,Power BI Pro - Power BI Pro - addQuantity 3/16/2023-3/27/2023  March   ,16.00,-431.40
Grønbech & Sønner,12069502,Microsoft Teams Rooms Standard - Microsoft Teams Rooms Standard - cycleCharge  3/28/2023-4/27/2023  March   ,1.00,118.00
Grønbech & Sønner,12069502,Power BI Pro - Power BI Pro - addQuantity 3/28/2023-4/27/2023  March   ,17.00,-1069.30
Grønbech & Sønner,12069502,Power BI Pro - Power BI Pro - addQuantity 3/28/2023-4/27/2023  March   ,21.00,1320.90
Grønbech & Sønner,12069502,Exchange Online Kiosk - Exchange Online Kiosk - cycleCharge  3/28/2023-4/27/2023  March   ,1.00,12.60
Grønbech & Sønner,12069502,Microsoft 365 F1 - Microsoft 365 F1 - cycleCharge 3/28/2023-4/27/2023  March   ,1.00,14.20
Grønbech & Sønner,12069502,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  3/28/2023-4/27/2023  March   ,195.00,27007.50
Grønbech & Sønner,12069502,Office 365 E3 - Office 365 E3 - cycleCharge 3/28/2023-4/27/2023  March   ,1.00,168.40
Grønbech & Sønner,12069502,Visio Plan 2 - Visio Plan 2 - cycleCharge 3/28/2023-4/27/2023  March   ,6.00,566.40
Grønbech & Sønner,12069502,Exchange Online (Plan 2) - Exchange Online (Plan 2) - cycleCharge  3/28/2023-4/27/2023  March   ,1.00,50.30
Grønbech & Sønner,12069502,Power BI Pro - Power BI Pro - addQuantity 3/16/2023-3/27/2023  March   ,17.00,458.36
Grønbech & Sønner,12069502,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - cycleCharge  3/28/2023-4/27/2023  March   ,87.00,4376.10
Grønbech & Sønner,12069502,Power BI Pro - Power BI Pro - cycleCharge 3/28/2023-4/27/2023  March   ,17.00,1069.30
