Customer,CustomerId,CustomerNo,Description,Quantity,Unit Price
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Microsoft 365 Business Basic - Microsoft 365 Business Basic - renew  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,2.00,100.55
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - cycleCharge  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,46.00,2571.40
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Microsoft 365 Business Basic - Microsoft 365 Business Basic - cycleCharge  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,7.00,293.30
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Microsoft Teams Phone Standard - Microsoft Teams Phone Standard - renew  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,3.00,201.23
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Microsoft 365 Business Premium - Microsoft 365 Business Premium - renew  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,4.00,737.75
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Power BI Pro - Power BI Pro - renew 9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,1.00,83.88
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Microsoft 365 Business Standard - Microsoft 365 Business Standard - cycleCharge  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,2.00,174.60
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  9/12/2024 12:00:00 AM - 10/11/2024 12:00:00 AM  G061650772   ,1.00,33.48
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Microsoft 365 Business Premium - Microsoft 365 Business Premium - cycleCharge  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,42.00,6455.40
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Power BI Pro - Power BI Pro - cycleCharge 9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,13.00,908.70
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Exchange Online (Plan 2) - Exchange Online (Plan 2) - renew  9/15/2024 12:00:00 AM - 10/14/2024 12:00:00 AM  G061650772   ,1.00,67.08
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Microsoft 365 Audio Conferencing - Microsoft 365 Audio Conferencing - cycleCharge  9/28/2024 12:00:00 AM - 10/27/2024 12:00:00 AM  G061650772   ,49.00,1071.88
GOSH Copenhagen,744b84ac-4eae-4885-9f59-9217b999f8b4,89885019,Microsoft 365 Business Standard - Microsoft 365 Business Standard EEA (no Teams) - renew  9/1/2024 12:00:00 AM - 9/30/2024 12:00:00 AM  G061650772   ,1.00,86.88
