Customer,CustomerNo,Description,Quantity,Unit Price
BLS Capital Management,31179580,Service Bus - Service Bus - Standard - new ,630.00,78.13
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,79.73,3.16
BLS Capital Management,31179580,Tables - Tables - GRS - new ,0.90,0.00
BLS Capital Management,31179580,Virtual Machines Av2 Series Windows - Virtual ,632.90,1600.09
BLS Capital Management,31179580,Standard Page Blob v2 - Standard Page Blob v2 - ,8.93,0.04
BLS Capital Management,31179580,Virtual Machines Dv2 Series Windows - Virtual ,1486.72,3648.96
BLS Capital Management,31179580,Standard SSD Managed Disks - Standard SSD Managed ,0.85,602.87
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.15,0.01
BLS Capital Management,31179580,Standard Page Blob v2 - Standard Page Blob v2 - ,1.38,0.96
BLS Capital Management,31179580,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.61,0.11
BLS Capital Management,31179580,IP Addresses - IP Addresses - Basic IPv4 - new ,633.92,23.40
BLS Capital Management,31179580,SQL Server Standard - SQL Server Standard - 1-4 ,632.90,2335.90
BLS Capital Management,31179580,Log Analytics - Log Analytics - Pay-as-you-go - EU ,0.18,0.00
BLS Capital Management,31179580,Azure Active Directory Domain Services - Azure ,743.79,1029.44
BLS Capital Management,31179580,IP Addresses - IP Addresses - Basic IPv4 - new ,1488.00,49.43
BLS Capital Management,31179580,Standard Page Blob - Standard Page Blob - LRS - ,7.59,0.03
BLS Capital Management,31179580,Standard SSD Managed Disks - Standard SSD Managed ,859.87,15.87
BLS Capital Management,31179580,General Block Blob - General Block Blob - LRS - ,67.88,0.23
BLS Capital Management,31179580,Standard SSD Managed Disks - Standard SSD Managed ,0.85,75.36
BLS Capital Management,31179580,Key Vault - Key Vault - Premium - new ,0.00,0.00
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,6.18,1.12
BLS Capital Management,31179580,Virtual Machines BS Series - Virtual Machines BS ,742.98,329.06
BLS Capital Management,31179580,Files - Files - LRS - new ,5.00,2.77
BLS Capital Management,31179580,Standard Page Blob - Standard Page Blob - LRS - ,3.80,0.01
BLS Capital Management,31179580,Storage - Bandwidth - Storage - Bandwidth - ,25.59,4.72
BLS Capital Management,31179580,Network Watcher - Network Watcher - new ,1.00,0.00
BLS Capital Management,31179580,Tables - Tables - RA-GRS - new ,0.01,0.01
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,3.38,1.69
BLS Capital Management,31179580,IP Addresses - IP Addresses - Standard IPv4 - new ,1488.00,68.65
BLS Capital Management,31179580,Premium SSD Managed Disks - Premium SSD Managed ,1.00,103.59
BLS Capital Management,31179580,Storage - Bandwidth - Storage - Bandwidth - ,0.06,0.00
BLS Capital Management,31179580,Standard HDD Managed Disks - Standard HDD Managed ,1.00,14.17
BLS Capital Management,31179580,Network Watcher - Network Watcher - new ,0.40,0.00
BLS Capital Management,31179580,Backup - Backup - Standard - EU West - new ,420.18,173.69
BLS Capital Management,31179580,Service Bus - Service Bus - Standard - new ,0.00,0.00
BLS Capital Management,31179580,Tables - Tables - LRS - new ,0.01,0.01
BLS Capital Management,31179580,Standard HDD Managed Disks - Standard HDD Managed ,161.61,0.75
BLS Capital Management,31179580,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.05,0.00
BLS Capital Management,31179580,Blob Storage - Blob Storage - Hot LRS - EU West - ,25.50,12.71
BLS Capital Management,31179580,Premium SSD Managed Disks - Premium SSD Managed ,2.00,400.06
BLS Capital Management,31179580,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.47,0.00
BLS Capital Management,31179580,Backup - Backup - On Premises Server - EU West - ,1.00,92.27
BLS Capital Management,31179580,Tables - Tables - LRS - new ,1.30,0.00
BLS Capital Management,31179580,Standard Page Blob v2 - Standard Page Blob v2 - ,4.46,0.02
