Customer,CustomerId,CustomerNo,Description,Quantity,Unit Price
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E3 - Microsoft 365 E3 - addQuantity 2/27/2024-3/23/2024  February   ,144.00,36291.60
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E5 Security - Microsoft 365 E5 Security - addQuantity  2/27/2024-3/23/2024  February   ,159.00,-11944.88
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E3 - Microsoft 365 E3 - renew 2/23/2024-3/22/2024  February   ,6.00,1686.60
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E3 - Microsoft 365 E3 - addQuantity 2/27/2024-3/23/2024  February   ,143.00,-36039.58
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E3 - Microsoft 365 E3 - renew 2/23/2024-3/22/2024  February   ,10.00,3373.25
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Power BI Pro - Power BI Pro - renew 2/23/2024-3/22/2024  February   ,5.00,349.50
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Exchange Online (Plan 1) - Exchange Online (Plan 1) - cancelImmediate  2/27/2024-3/22/2024  February   ,1.00,-24.05
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Exchange Online (Plan 1) - Exchange Online (Plan 1) - renew  2/23/2024-3/22/2024  February   ,1.00,27.90
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E5 Security - Microsoft 365 E5 Security - renew  2/24/2024-3/23/2024  February   ,159.00,13324.20
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E3 - Microsoft 365 E3 - renew 2/24/2024-3/23/2024  February   ,143.00,40197.30
Delfi Technologies A/S,c959cf6c-f015-49bc-8a35-b9a1084f6bd6,12552688,Microsoft 365 E5 Security - Microsoft 365 E5 Security - addQuantity  2/27/2024-3/23/2024  February   ,160.00,12020.00
