Customer,CustomerNo,Description,Quantity,Unit Price
RackPeople ApS,99999003,Tables - Tables - LRS - new ,8.78,0.02
RackPeople ApS,99999003,Files - Files - LRS - new ,0.15,0.05
RackPeople ApS,99999003,Functions - Functions - new ,301039.43,28.91
RackPeople ApS,99999003,Log Analytics - Log Analytics - Pay-as-you-go - EU ,5.72,94.70
RackPeople ApS,99999003,Bandwidth Inter-Region - Bandwidth Inter-Region - ,0.01,0.00
RackPeople ApS,99999003,Service Bus - Service Bus - Hybrid Connections - ,1483.44,119.31
RackPeople ApS,99999003,Azure App Service Premium v2 Plan - Azure App ,744.00,893.13
RackPeople ApS,99999003,Log Analytics - Log Analytics - Pay-as-you-go - EU ,5.00,0.00
RackPeople ApS,99999003,Service Bus - Service Bus - Standard - new ,0.00,0.00
RackPeople ApS,99999003,Azure App Service Standard Plan - Azure App ,1488.00,893.13
RackPeople ApS,99999003,General Block Blob - General Block Blob - LRS - ,198.47,0.43
RackPeople ApS,99999003,General Block Blob - General Block Blob - LRS - ,0.64,0.00
RackPeople ApS,99999003,Functions - Functions - new ,85832.00,0.00
RackPeople ApS,99999003,Files - Files - LRS - new ,59.78,5.38
RackPeople ApS,99999003,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.30,0.00
RackPeople ApS,99999003,Tables - Tables - LRS - new ,27.68,0.06
RackPeople ApS,99999003,Tables - Tables - LRS - new ,15.28,4.13
RackPeople ApS,99999003,Functions - Functions - new ,400000.00,0.00
RackPeople ApS,99999003,Service Bus - Service Bus - Hybrid Connections - ,0.22,0.00
RackPeople ApS,99999003,Tables - Tables - LRS - new ,1.76,0.00
RackPeople ApS,99999003,Files - Files - LRS - new ,87.71,0.79
RackPeople ApS,99999003,SQL Database Single Basic - SQL Database Single ,62.00,59.91
RackPeople ApS,99999003,Azure App Service Free Plan - Azure App Service ,10.00,0.00
RackPeople ApS,99999003,Files - Files - LRS - new ,80.00,0.72
RackPeople ApS,99999003,General Block Blob - General Block Blob - LRS - ,3.20,0.01
RackPeople ApS,99999003,Azure App Service Free Plan - Azure App Service ,2.95,0.00
RackPeople ApS,99999003,SQL Database Single Standard - SQL Database Single ,31.00,90.04
RackPeople ApS,99999003,General Block Blob - General Block Blob - LRS - ,0.19,0.03
