Customer,CustomerNo,Description,Quantity,Unit Price
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,2.64,0.00
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,0.04,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0.02,0.03
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,299.45,39.78
Kiltin,15000848,Tables - Tables - LRS - new ,0.01,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0.44,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,2.64,0.35
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.02,0.02
Kiltin,15000848,Tables - Tables - LRS - new ,0.02,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0.01,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.15,0.01
Kiltin,15000848,Tables - Tables - LRS - new ,0.01,0.00
