Customer,CustomerNo,Description,Quantity,Unit Price
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Common Area Phone - addQuantity  9/5/2022-9/27/2022  September   ,13.00,-401.86
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - addQuantity  9/8/2022-9/27/2022  September   ,14.00,-706.23
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  9/20/2022-9/27/2022  September   ,81.00,-2179.88
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Common Area Phone - addQuantity  9/5/2022-9/27/2022  September   ,14.00,496.30
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - addQuantity  9/20/2022-9/27/2022  September   ,83.00,2561.59
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Common Area Phone - cycleCharge  9/28/2022-10/27/2022  September   ,14.00,669.03
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Defender for Office 365 (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,134.00,1399.25
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - cycleCharge  9/28/2022-10/27/2022  September   ,33.00,1576.99
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Phone System - Virtual User - cycleCharge  9/28/2022-10/27/2022  September   ,5.00,0.00
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 1) - cycleCharge  9/28/2022-10/27/2022  September   ,5.00,104.37
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Exchange Online (Plan 2) - cycleCharge  9/28/2022-10/27/2022  September   ,3.00,125.01
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - cycleCharge  9/28/2022-10/27/2022  September   ,15.00,1345.13
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E5 - cycleCharge  9/28/2022-10/27/2022  September   ,2.00,594.29
Nordic Bioscience,30799968,Power; Flow; AAD; AI; Intune; MCAS; Defender IN New Commerce Promotional Offer Annual - Enterprise Mobility + Security E5 - cycleCharge  9/28/2022-10/27/2022  September   ,2.00,171.48
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Power BI Pro - cycleCharge  9/28/2022-10/27/2022  September   ,6.00,358.50
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft Teams Rooms Standard - cycleCharge  9/28/2022-10/27/2022  September   ,6.00,586.51
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 E3 - cycleCharge  9/28/2022-10/27/2022  September   ,10.00,1940.96
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - cycleCharge  9/28/2022-10/27/2022  September   ,139.00,9061.81
Nordic Bioscience,30799968,Azure Active Directory Premium P1 - Azure Active Directory Premium P1 - renew  9/3/2022-10/2/2022  September   ,1.00,45.36
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Visio Plan 2 - addQuantity  9/8/2022-9/27/2022  September   ,15.00,867.75
Nordic Bioscience,30799968,Microsoft 365 Audio Conferencing Adoption Promo - Microsoft 365 Business Voice Adoption Promo - Microsoft 365 Audio Conferencing - cycleCharge  9/28/2022-10/27/2022  September   ,30.00,0.00
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Project Online Essentials - cycleCharge  9/28/2022-10/27/2022  September   ,1.00,36.54
Nordic Bioscience,30799968,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Premium - cycleCharge  9/28/2022-10/27/2022  September   ,83.00,9926.80
