Customer,CustomerNo,Description,Quantity,Unit Price
Kiltin,15000848,Tables - Tables - LRS - new ,0.01,0.00
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,1.84,0.00
Kiltin,15000848,Tables - Tables - LRS - new ,0.00,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,0.02,0.01
Kiltin,15000848,Tables - Tables - LRS - new ,0.01,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,0.01,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,13.81,18.37
Kiltin,15000848,Tables - Tables - LRS - new ,0.44,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,1.76,0.23
Kiltin,15000848,Rtn Preference: MGN - Rtn Preference: MGN - new ,15.47,0.00
Kiltin,15000848,Blob Storage - Blob Storage - Cool LRS - EU West - ,299.37,39.82
Kiltin,15000848,Blob Storage - Blob Storage - Hot LRS - EU West - ,14.66,0.84
Kiltin,15000848,Tables - Tables - LRS - new ,0.01,0.00
