Customer,CustomerNo,Description,Quantity,Unit Price
Forsyning Helsingør,32059325,Microsoft Teams Phone Standard - Annually - ,207.00,5485.21
Forsyning Helsingør,32059325,Microsoft Teams Phone Standard - Annually - ,211.00,5241.76
Forsyning Helsingør,32059325,Microsoft Teams Phone Standard - Annually - ,207.00,-10627.61
Forsyning Helsingør,32059325,Microsoft 365 Business Premium - Annually - ,212.00,14037.30
Forsyning Helsingør,32059325,Microsoft 365 Business Premium - Annually - ,215.00,13346.20
Forsyning Helsingør,32059325,Microsoft 365 Business Premium - Annually - ,212.00,-27197.28
Forsyning Helsingør,32059325,Project Plan 3 - Annually - Project Plan 3 - ,5.00,11325.00
Forsyning Helsingør,32059325,Visio Plan 2 - Annually - Visio Plan 2 - Prorate ,10.00,11325.00
Forsyning Helsingør,32059325,Microsoft Teams Phone Standard - Virtual User - ,40.00,0.00
Forsyning Helsingør,32059325,Microsoft 365 Business Premium - Annually - ,215.00,357330.00
Forsyning Helsingør,32059325,Microsoft Teams Phone Standard - Annually - ,211.00,127549.50
Forsyning Helsingør,32059325,Microsoft 365 Audio Conferencing - Annually - ,208.00,48984.00
