Customer,Description,Total_Amount_Excl_VAT,Unit_Price,PCToBCExchangeRate,Quantity,Rackpeople Markup,Rackpeople Markup Unit Price,Rackpeople Markup Total Price,Rackpeople Markup Diff
Skypecall.me,,36.18,0.1265,6.69935,40.26,0.00,0.72,29.00,0.06
Skypecall.me,,0,0.05,6.69935,0.01,0.00,0.28,0.00,0.00
Skypecall.me,,0,0.045,6.69935,0.01,0.00,0.26,0.00,0.00
Skypecall.me,,0,0.00036,6.69935,0.95,0.00,0.00,0.00,0.00
Skypecall.me,,109.03,0.107,6.69935,143.22,0.00,0.61,87.26,0.04
Skypecall.me,,0,0.00036,6.69935,0.00,0.00,0.00,0.00,0.00
Skypecall.me,,0,0.004,6.69935,0.07,0.00,0.02,0.00,0.00
Skypecall.me,,0,0.022,6.69935,0.00,0.00,0.13,0.00,0.00
Skypecall.me,,0,0,6.69935,0.84,0.00,0.00,0.00,0.00
Skypecall.me,,0,0,6.69935,0.16,0.00,0.00,0.00,0.00
Skypecall.me,,1024.58,0.099966,6.69935,1440.00,0.00,0.57,819.72,0.06
Skypecall.me,,0,0.00036,6.69935,0.00,0.00,0.00,0.00,0.00
Skypecall.me,,4.01,0.004,6.69935,143.22,0.00,0.02,3.26,0.05
Skypecall.me,,0,0,6.69935,0.30,0.00,0.00,0.00,0.00
Skypecall.me,,0,0.087,6.69935,0.68,0.00,0.00,0.00,0.00
Skypecall.me,,0,2.76,6.69935,0.04,0.00,0.00,0.00,0.00
Skypecall.me,,2.43,0.002,6.69935,176.10,0.00,0.01,2.01,0.07
Skypecall.me,,0,0,6.69935,0.97,0.00,0.00,0.00,0.00
Skypecall.me,,1.66,0.004,6.69935,60.89,0.00,0.02,1.39,0.06
Skypecall.me,,0,0.02,6.69935,0.02,0.00,0.11,0.00,0.00
Skypecall.me,,0,0.0015,6.69935,0.00,0.00,0.01,0.00,0.00
Skypecall.me,,0,0.05,6.69935,0.05,0.00,0.00,0.00,0.00
Skypecall.me,,0,0.004,6.69935,0.07,0.00,0.02,0.00,0.00
Skypecall.me,,0.16,0.018,6.69935,1.80,0.00,0.10,0.18,0.05
Skypecall.me,,1591.34,0.155261,6.69935,1440.00,0.00,0.88,1273.14,0.07
Skypecall.me,,70.18,15,6.69935,0.66,0.00,85.42,56.14,0.00
Skypecall.me,,512.5,0.1,6.69935,720.00,0.00,0.57,410.00,0.00
Skypecall.me,,0,0.05,6.69935,0.03,0.00,0.28,0.01,0.01
Skypecall.me,,67.24,9.6,6.69935,0.98,0.00,54.67,53.84,0.05
AVS Danmark,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 Advanced Threat Protection (Plan 1) - addQuantity  4/5/2022-2/27/2023  April   ,-2201.16,120.96,1,17.00,22.00,-126.37,-2148.25,-387.39
AVS Danmark,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 Advanced Threat Protection (Plan 1) - customerCredit  2/28/2022-2/27/2023  April   ,-240.72,120.96,1,17.00,22.00,-13.82,-234.98,-42.37
AVS Danmark,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 Advanced Threat Protection (Plan 1) - cancelImmediate  4/15/2022-2/27/2023  April   ,-377.82,120.96,1,3.00,22.00,-122.92,-368.75,-66.50
AVS Danmark,Microsoft 365 New Commerce Promotional Offer Annual - Microsoft 365 Business Standard - customerCredit  2/28/2022-3/27/2022  April   ,-1196.16,62.96,1,16.00,25.00,-74.76,-1196.20,-239.24
AVS Danmark,Microsoft 365 New Commerce Promotional Offer Annual - Office 365 Advanced Threat Protection (Plan 1) - customerCredit  2/28/2022-2/27/2023  April   ,-53.1,120.96,1,3.00,22.00,-17.28,-51.83,-9.35
